,Zotero link,DOI,ID,Citation,OA status,Citation_list,First_citation_year,Last_citation_year,Publication_year,OA_link,Year_difference
827,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/IX2CW9SJ,10.18278/gsis.7.1.3,,,,,,,,,
828,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/D3EJXM45,10.18278/gsis.6.1.6,,,,,,,,,
829,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/HYSDSM7P,10.18278/gsis.6.1.9,https://openalex.org/W3195764211,1,True,https://api.openalex.org/works?filter=cites:W3195764211,2023,2023,2021,https://gsis.scholasticahq.com/article/25514.pdf,2
830,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/8JN8BE88,10.18278/gsis.5.2.7,https://openalex.org/W3097514114,0,True,https://api.openalex.org/works?filter=cites:W3097514114,,,2020,https://gsis.scholasticahq.com/article/27845.pdf,
831,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/BYEJ943F,10.1080/16161262.2004.10555100,https://openalex.org/W807973518,0,False,https://api.openalex.org/works?filter=cites:W807973518,,,2004,,
832,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/J35JYZWR,10.1080/16161262.2004.10555099,https://openalex.org/W820710864,0,False,https://api.openalex.org/works?filter=cites:W820710864,,,2004,,
833,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/D575RCP5,10.1080/16161262.2004.10555098,https://openalex.org/W2780758611,2,False,https://api.openalex.org/works?filter=cites:W2780758611,2021,2022,2004,,17
834,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/25YAHAP2,10.1080/16161262.2004.10555094,https://openalex.org/W322688627,0,False,https://api.openalex.org/works?filter=cites:W322688627,,,2004,,
835,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/9XWPXHAT,10.1080/16161262.2004.10555092,https://openalex.org/W338411831,0,False,https://api.openalex.org/works?filter=cites:W338411831,,,2004,,
836,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/XSQVVUQC,10.1080/16161262.2003.10555086,https://openalex.org/W195906312,0,False,https://api.openalex.org/works?filter=cites:W195906312,,,2003,,
837,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/I7HDST4X,10.1080/16161262.2003.10555084,https://openalex.org/W252083367,2,False,https://api.openalex.org/works?filter=cites:W252083367,2020,2020,2003,,17
838,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/IG5EE96T,10.1080/16161262.2003.10555079,https://openalex.org/W848444131,1,False,https://api.openalex.org/works?filter=cites:W848444131,2016,2016,2003,,13
839,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/WXUAFNT8,10.1080/16161262.2003.10555078,,,,,,,,,
840,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/C9NV4WFE,10.1080/16161262.2003.10555076,,,,,,,,,
841,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/5FBJDXU5,10.1080/16161262.2002.10555063,,,,,,,,,
842,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/VQZAJK2E,10.1080/16161262.2002.10555062,,,,,,,,,
843,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/E84DKVWG,10.1080/16161262.2002.10555061,,,,,,,,,
844,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/F4HW3HTN,10.1080/16161262.2002.10555060,,,,,,,,,
845,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/Y5ZJJVX9,10.1080/16161262.2002.10555059,,,,,,,,,
846,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/SRZBY7EU,10.1080/16161262.2002.10555070,,,,,,,,,
847,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/IMZSC58Q,10.1080/16161262.2002.10555068,,,,,,,,,
848,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/3RQSPSMK,10.1080/16161262.2002.10555067,,,,,,,,,
849,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/4SB2NM3U,10.1080/16161262.2001.10555055,,,,,,,,,
850,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/QV2VN9FD,10.1080/16161262.2001.10555054,,,,,,,,,
851,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/DGYMN2LY,10.1080/16161262.2001.10555053,,,,,,,,,
852,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/NM7UX4AI,10.1080/16161262.2001.10555052,,,,,,,,,
853,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/I5ACBTJD,10.1080/16161262.2001.10555047,,,,,,,,,
854,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/NRMRI7IH,10.1080/16161262.2001.10555046,,,,,,,,,
855,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/ZS69Z8SM,10.1080/16161262.2001.10555045,https://openalex.org/W2516930514,0,False,https://api.openalex.org/works?filter=cites:W2516930514,,,2001,,
856,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/LEAL8XCN,10.1080/16161262.2001.10555044,https://openalex.org/W245826306,1,False,https://api.openalex.org/works?filter=cites:W245826306,,,2001,,
857,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/SF97RMNA,10.1080/16161262.2001.10555043,https://openalex.org/W1560961372,2,False,https://api.openalex.org/works?filter=cites:W1560961372,2016,2020,2001,,15
858,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/97AZ3VZR,10.1080/16161262.2001.10555042,https://openalex.org/W313617076,0,False,https://api.openalex.org/works?filter=cites:W313617076,,,2001,,
859,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/R2YAUAZ7,10.21810/jicw.v1i1.459,https://openalex.org/W2809942455,2,True,https://api.openalex.org/works?filter=cites:W2809942455,2022,2024,2018,https://journals.lib.sfu.ca/index.php/jicw/article/download/459/286,4
860,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/U9TG3HDC,10.21810/jicw.v1i2.651,https://openalex.org/W2901868490,0,True,https://api.openalex.org/works?filter=cites:W2901868490,,,2018,https://doi.org/10.21810/jicw.v1i2.651,
861,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/EL75A2ZP,10.21810/jicw.v1i2.637,https://openalex.org/W2901891888,1,True,https://api.openalex.org/works?filter=cites:W2901891888,2021,2021,2018,https://journals.lib.sfu.ca/index.php/jicw/article/download/637/321,3
862,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/7LNCC6E9,10.21810/jicw.v3i3.2822,https://openalex.org/W3153492877,0,True,https://api.openalex.org/works?filter=cites:W3153492877,,,2021,https://journals.lib.sfu.ca/index.php/jicw/article/download/2822/2078,
863,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/KKXFP27E,10.21810/jicw.v5i1.3818,https://openalex.org/W4281680014,0,True,https://api.openalex.org/works?filter=cites:W4281680014,,,2022,https://journals.lib.sfu.ca/index.php/jicw/article/download/3818/3509,
864,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/MRV5A8ZU,10.21810/jicw.v4i3.4201,https://openalex.org/W4214741670,2,False,https://api.openalex.org/works?filter=cites:W4214741670,2024,2025,2022,,2
865,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/X2H5U9FH,10.21810/jicw.v4i3.4161,,,,,,,,,
866,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/776MAEQK,10.21810/jicw.v3i3.2495,,,,,,,,,
867,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/4RE5GL8G,10.21810/jicw.v3i3.2774,,,,,,,,,
868,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/T43YB5LJ,10.21810/jicw.v5i3.5186,,,,,,,,,
869,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/W485ZF44,10.21810/jicw.v6i1.5406,,,,,,,,,
870,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/ZXWDGDVG,10.1177/0968344506069960,,,,,,,,,
871,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/FY7EZSGW,10.1191/0968344506wh334oa,,,,,,,,,
872,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/T7BF62BA,10.1191/0968344504wh307oa,,,,,,,,,
873,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/9E6E4Q2W,10.1177/0968344515613539,,,,,,,,,
874,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/WXA72V8T,10.1191/0968344502wh245oa,,,,,,,,,
875,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/I6T4LJDN,10.1177/0968344516638383,,,,,,,,,
876,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/7W985TXQ,10.1191/0968344502wh244oa,,,,,,,,,
877,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/KM5H9K54,10.1177/0968344509104195,,,,,,,,,
878,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/6RGMAZE4,10.1177/0968344517730103,,,,,,,,,
879,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/ZSA4JGAJ,10.1177/0968344516682042,,,,,,,,,
880,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/CN79JKC4,10.1177/0968344519871971,,,,,,,,,
881,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/7CTZIBRB,10.1177/0968344516650228,,,,,,,,,
882,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/6EYKIPWU,10.1177/0968344519831031,https://openalex.org/W2984459787,0,False,https://api.openalex.org/works?filter=cites:W2984459787,,,2019,,
883,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/XL3R3IS3,10.1177/0968344513483070,https://openalex.org/W2002768401,5,False,https://api.openalex.org/works?filter=cites:W2002768401,2016,2023,2013,,3
884,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/YUSZLVXK,10.1177/0968344520914345,https://openalex.org/W3111363176,5,True,https://api.openalex.org/works?filter=cites:W3111363176,2022,2024,2020,https://journals.sagepub.com/doi/pdf/10.1177/0968344520914345,2
885,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/CK6WE36P,10.1177/0968344515572503,https://openalex.org/W2289152533,1,True,https://api.openalex.org/works?filter=cites:W2289152533,2020,2020,2016,https://doi.org/10.1177/0968344515572503,4
886,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/2SN85HKJ,10.1177/096834450000700303,https://openalex.org/W2109796375,1,False,https://api.openalex.org/works?filter=cites:W2109796375,,,2000,,
887,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/XP2RMR4S,10.1191/0968344506wh331oa,https://openalex.org/W2059177354,1,False,https://api.openalex.org/works?filter=cites:W2059177354,2021,2021,2005,,16
888,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/FHSZBN87,10.1177/0968344507071043,https://openalex.org/W2137914884,0,False,https://api.openalex.org/works?filter=cites:W2137914884,,,2006,,
889,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/TNWJ5LU4,10.1177/0968344516671739,https://openalex.org/W2760321058,0,True,https://api.openalex.org/works?filter=cites:W2760321058,,,2018,https://doi.org/10.1177/0968344516671739,
890,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/K3IEGJML,10.1080/02684527.2023.2219442,https://openalex.org/W4378800526,0,True,https://api.openalex.org/works?filter=cites:W4378800526,,,2023,https://doi.org/10.1080/02684527.2023.2219442,
891,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/U9RNNA4Z,10.1080/02684527.2023.2222535,https://openalex.org/W4380787754,1,False,https://api.openalex.org/works?filter=cites:W4380787754,2024,2024,2023,,1
892,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/GCTH9MK5,10.1080/02684527.2023.2212556,,,,,,,,,
893,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/74CBC48J,10.1080/02684527.2023.2228044,,,,,,,,,
894,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/8URG36R8,10.1080/02684527.2022.2141289,,,,,,,,,
895,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/7EAF3RAY,10.1080/02684527.2022.2142352,,,,,,,,,
896,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/FXG2JXGZ,10.1080/02684527.2022.2123935,,,,,,,,,
897,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/FQWRVY9I,10.1080/02684527.2022.2104507,,,,,,,,,
898,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/B5N8KMS9,10.1080/02684527.2022.2110653,,,,,,,,,
899,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/3A9WK3YS,10.1080/02684527.2022.2113679,,,,,,,,,
900,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/NYVX9IWL,10.1080/02684527.2022.2151755,https://openalex.org/W4313204046,2,True,https://api.openalex.org/works?filter=cites:W4313204046,2023,2023,2022,https://doi.org/10.1080/02684527.2022.2151755,1
901,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/D3ID6YS9,10.1080/02684527.2020.1818922,https://openalex.org/W3083551561,0,False,https://api.openalex.org/works?filter=cites:W3083551561,,,2020,,
902,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/XCRZTI6N,10.1080/02684527.2022.2090741,https://openalex.org/W4292836947,0,True,https://api.openalex.org/works?filter=cites:W4292836947,,,2022,https://doi.org/10.1080/02684527.2022.2090741,
903,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/ZSVSM5LA,10.1080/02684527.2022.2095598,https://openalex.org/W4285794638,1,False,https://api.openalex.org/works?filter=cites:W4285794638,2025,2025,2022,,3
904,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/KJC49ENB,10.1080/02684527.2022.2116180,https://openalex.org/W4295943714,0,False,https://api.openalex.org/works?filter=cites:W4295943714,,,2022,,
905,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/B5GQCS5R,10.1080/02684527.2022.2076341,https://openalex.org/W4280522551,2,False,https://api.openalex.org/works?filter=cites:W4280522551,2023,2024,2022,,1
906,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/4CQ49JG2,10.1080/02684527.2022.2076338,https://openalex.org/W4280644572,1,False,https://api.openalex.org/works?filter=cites:W4280644572,2024,2024,2022,,2
907,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/92WPMJAB,10.1080/02684527.2022.2076330,https://openalex.org/W4281561710,4,True,https://api.openalex.org/works?filter=cites:W4281561710,2023,2025,2022,https://philpapers.org/archive/SMIPFO-4.pdf,1
908,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/XYRUPXRP,10.1080/02684527.2022.2076329,https://openalex.org/W4281383478,7,True,https://api.openalex.org/works?filter=cites:W4281383478,2023,2024,2022,https://www.tandfonline.com/doi/pdf/10.1080/02684527.2022.2076329?needAccess=true,1
909,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/DPTVK6MU,10.1080/02684527.2022.2034318,https://openalex.org/W4221108245,1,True,https://api.openalex.org/works?filter=cites:W4221108245,2023,2023,2022,https://www.tandfonline.com/doi/pdf/10.1080/02684527.2022.2034318?needAccess=true,1
910,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/VNZ2M52A,10.1080/02684527.2021.2015854,,,,,,,,,
911,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/8WEVQNQR,10.1080/02684527.2021.2019915,,,,,,,,,
912,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/4NLVAYGY,10.1080/02684527.2022.2026584,,,,,,,,,
913,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/AVVPI86U,10.1080/02684527.2022.2065608,,,,,,,,,
914,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/27IR9TYT,10.1080/02684527.2022.2065606,,,,,,,,,
915,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/QRS5S5RK,10.1080/02684527.2022.2065605,,,,,,,,,
916,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/DSGB2LVR,10.1080/02684527.2022.2065613,,,,,,,,,
917,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/XXPW59LV,10.1080/02684527.2022.2065612,,,,,,,,,
918,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/EYKVLWQI,10.1080/02684527.2022.2065611,https://openalex.org/W4229010499,0,False,https://api.openalex.org/works?filter=cites:W4229010499,,,2022,,
919,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/BPCCRAMR,10.1080/02684527.2022.2065604,https://openalex.org/W4224259749,1,True,https://api.openalex.org/works?filter=cites:W4224259749,2024,2024,2022,https://doi.org/10.1080/02684527.2022.2065604,2
920,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/BPQZ55Q5,10.1177/0968344516652421,https://openalex.org/W2797721418,4,False,https://api.openalex.org/works?filter=cites:W2797721418,2018,2022,2018,,0
921,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/MNEXFUJK,10.1080/02684527.2021.1996041,https://openalex.org/W3217504599,2,False,https://api.openalex.org/works?filter=cites:W3217504599,2023,2024,2021,,2
922,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/Y5VFG4KU,10.1080/02684527.2022.2029099,https://openalex.org/W4220832559,7,True,https://api.openalex.org/works?filter=cites:W4220832559,2023,2025,2022,https://www.tandfonline.com/doi/pdf/10.1080/02684527.2022.2029099?needAccess=true,1
923,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/BJRBUXPX,10.1080/02684527.2021.1992153,https://openalex.org/W3209574530,0,True,https://api.openalex.org/works?filter=cites:W3209574530,,,2021,https://www.tandfonline.com/doi/pdf/10.1080/02684527.2021.1992153?needAccess=true,
924,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/JE8GFJL2,10.1080/02684527.2021.2015852,https://openalex.org/W4205749909,0,False,https://api.openalex.org/works?filter=cites:W4205749909,,,2022,,
925,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/E4X7GRQE,10.1080/02684527.2021.2005810,https://openalex.org/W4210460926,0,True,https://api.openalex.org/works?filter=cites:W4210460926,,,2022,https://www.tandfonline.com/doi/pdf/10.1080/02684527.2021.2005810?needAccess=true,
926,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/2F4WJWDK,10.1080/02684527.2021.2004667,https://openalex.org/W4220869767,1,True,https://api.openalex.org/works?filter=cites:W4220869767,2023,2023,2022,https://www.tandfonline.com/doi/pdf/10.1080/02684527.2021.2004667?needAccess=true,1
927,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/NEDQBJ7W,10.1080/02684527.2021.2005884,https://openalex.org/W4200039895,5,False,https://api.openalex.org/works?filter=cites:W4200039895,2022,2024,2021,,1
928,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/9UUWKGSI,10.1080/02684527.2021.1999621,,,,,,,,,
929,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/C6JQNXF9,10.1080/02684527.2021.1903674,,,,,,,,,
930,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/3S5BWRGB,10.1080/02684527.2021.1988223,,,,,,,,,
931,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/HC8ZHZK3,10.1080/02684527.2021.1946956,,,,,,,,,
932,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/7XDWVIDM,10.21810/jicw.v6i3.6413,,,,,,,,,
933,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/2ZYEBHA6,10.21810/jicw.v6i3.6407,,,,,,,,,
934,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/2AS7CP7R,10.21810/jicw.v6i3.6406,https://openalex.org/W4391446170,0,True,https://api.openalex.org/works?filter=cites:W4391446170,,,2024,https://journals.lib.sfu.ca/index.php/jicw/article/download/6406/5624,
935,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/TLM78URM,10.21810/jicw.v6i3.6404,https://openalex.org/W4391446540,0,True,https://api.openalex.org/works?filter=cites:W4391446540,,,2024,https://journals.lib.sfu.ca/index.php/jicw/article/download/6404/5622,
936,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/2Q3CETZY,10.21810/jicw.v6i3.6401,https://openalex.org/W4391446100,0,True,https://api.openalex.org/works?filter=cites:W4391446100,,,2024,https://journals.lib.sfu.ca/index.php/jicw/article/download/6401/5618,
937,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/BF4L4HEM,10.21810/jicw.v6i3.6391,https://openalex.org/W4391446289,0,True,https://api.openalex.org/works?filter=cites:W4391446289,,,2024,https://journals.lib.sfu.ca/index.php/jicw/article/download/6391/5652,
938,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/Y6NZUHIH,10.21810/jicw.v6i3.6389,https://openalex.org/W4391446565,0,True,https://api.openalex.org/works?filter=cites:W4391446565,,,2024,https://journals.lib.sfu.ca/index.php/jicw/article/download/6389/5651,
939,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/YJ8LG86B,10.21810/jicw.v6i3.6383,https://openalex.org/W4391443270,0,True,https://api.openalex.org/works?filter=cites:W4391443270,,,2024,https://journals.lib.sfu.ca/index.php/jicw/article/download/6383/5649,
940,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/R3MPVMIH,10.21810/jicw.v6i3.6387,https://openalex.org/W4391445969,0,True,https://api.openalex.org/works?filter=cites:W4391445969,,,2024,https://journals.lib.sfu.ca/index.php/jicw/article/download/6387/5648,
941,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/VUXSXRMU,10.21810/jicw.v6i3.6371,https://openalex.org/W4391446408,0,True,https://api.openalex.org/works?filter=cites:W4391446408,,,2024,https://journals.lib.sfu.ca/index.php/jicw/article/download/6371/5631,
942,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/RFMJX95V,10.21810/jicw.v6i3.6336,https://openalex.org/W4391446580,0,True,https://api.openalex.org/works?filter=cites:W4391446580,,,2024,https://journals.lib.sfu.ca/index.php/jicw/article/download/6336/5613,
943,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/JAPQYP3Y,10.1080/02684527.2017.1406677,https://openalex.org/W2772869880,30,True,https://api.openalex.org/works?filter=cites:W2772869880,2019,2025,2017,https://kclpure.kcl.ac.uk/ws/files/108996612/Fusing_Algorithms_and_Analysts_ELDRIDGE_Published_Online_2017_GREEN_AAM.pdf,2
944,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/ZMRPRFEN,10.1080/02684527.2018.1553700,,,,,,,,,
945,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/5ZS9EJX9,10.1080/02684527.2020.1798604,,,,,,,,,
946,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/UPN8FI76,10.1080/02684527.2021.1897752,,,,,,,,,
947,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/2LFBX2DJ,10.1080/02684527.2020.1857906,,,,,,,,,
948,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/WDVWK8EQ,10.1080/02684527.2021.1877405,,,,,,,,,
949,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/7FIR3H3P,10.1080/02684527.2021.1955442,,,,,,,,,
950,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/T6DX2GDD,10.1080/02684527.2021.1946955,,,,,,,,,
951,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/FRUUET6W,10.1080/02684527.2021.1877418,,,,,,,,,
952,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/ENQ837EE,10.1080/02684527.2020.1764701,,,,,,,,,
953,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/PQMTCQAZ,10.1080/02684527.2021.1899636,,,,,,,,,
954,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/4SXJT6SN,10.1080/02684527.2021.1946953,,,,,,,,,
955,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/MDEC3C3P,10.1080/02684527.2020.1775348,,,,,,,,,
956,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/P2DNUILY,10.1080/02684527.2020.1805167,,,,,,,,,
957,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/XXCM3C23,10.1080/02684527.2020.1794302,,,,,,,,,
958,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/RHCFZC7F,10.1080/02684527.2021.1901404,,,,,,,,,
959,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/A6WWB2M4,10.1080/02684527.2021.1882807,,,,,,,,,
960,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/EREN8LA4,10.1080/02684527.2021.1888201,,,,,,,,,
961,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/6FJ5NN84,10.1080/02684527.2021.1901409,,,,,,,,,
962,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/EE5TL868,10.1080/02684527.2021.1911436,,,,,,,,,
963,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/ZK7DT29K,10.1080/02684527.2021.1881865,,,,,,,,,
964,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/IL4IK64W,10.1080/02684527.2021.1893079,https://openalex.org/W3136842059,8,True,https://api.openalex.org/works?filter=cites:W3136842059,2021,2024,2021,https://eprints.gla.ac.uk/234452/2/234452.pdf,0
965,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/L3AXLX5W,10.1080/02684527.2021.1893078,https://openalex.org/W3137361186,4,False,https://api.openalex.org/works?filter=cites:W3137361186,2021,2024,2021,,0
966,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/7JDKBY74,10.1080/02684527.2021.1893077,https://openalex.org/W3138400653,5,False,https://api.openalex.org/works?filter=cites:W3138400653,2021,2024,2021,https://doi.org/10.1080/02684527.2021.1893077,0
967,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/KBC5SKDK,10.1080/02684527.2021.1893076,https://openalex.org/W3137936485,5,False,https://api.openalex.org/works?filter=cites:W3137936485,2021,2024,2021,,0
968,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/RI2GQ5U3,10.1080/02684527.2021.1893075,https://openalex.org/W3137499457,2,False,https://api.openalex.org/works?filter=cites:W3137499457,2022,2022,2021,,1
969,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/XRJ26HI7,10.1080/02684527.2021.1893074,https://openalex.org/W3137113056,1,False,https://api.openalex.org/works?filter=cites:W3137113056,2023,2023,2021,,2
970,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/XXW3D7GH,10.1080/02684527.2021.1893073,https://openalex.org/W3138682914,8,False,https://api.openalex.org/works?filter=cites:W3138682914,2021,2023,2021,,0
971,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/ARGTVRDF,10.1080/02684527.2021.1893072,https://openalex.org/W3138425652,15,False,https://api.openalex.org/works?filter=cites:W3138425652,2021,2024,2021,,0
972,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/BJ95SU94,10.1080/02684527.2024.2304933,https://openalex.org/W4391384320,0,True,https://api.openalex.org/works?filter=cites:W4391384320,,,2024,https://doi.org/10.1080/02684527.2024.2304933,
973,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/7Y5AV633,10.1080/02684527.2021.1893071,https://openalex.org/W3139023810,7,True,https://api.openalex.org/works?filter=cites:W3139023810,2022,2025,2021,https://doi.org/10.1080/02684527.2021.1893071,1
974,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/GXPCBDPF,10.1080/02684527.2021.1893068,,,,,,,,,
975,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/5HK6K8N6,10.1080/02684527.2019.1620548,,,,,,,,,
